claim_id,step,event_id,task_id,group_kind,claim_group_id,agent_id,receiver,claim_type,subject,object,label,confidence,validation_passed,conflict,created_at
C_01059,1059,M_01059,T_0106,risk,G_T_0106_risk_malicious,A_COMM_003,A_N_010,risk_judgment,10.68.242.188,C2,malicious,0.897,0,1,2026-06-28T09:45:21+08:00
C_01060,1060,M_01060,T_0106,risk,G_T_0106_risk_benign,A_WATCH_003,A_N_010,risk_judgment,10.68.242.188,benign_service,benign,0.776,0,1,2026-06-28T09:45:21+08:00
C_01061,1061,M_01061,T_0107,risk,G_T_0107_risk_malicious,A_N_031,A_N_016,risk_judgment,10.71.249.201,C2,malicious,0.84,1,1,2026-06-28T09:45:21+08:00
C_01062,1062,M_01062,T_0107,risk,G_T_0107_risk_malicious,A_N_032,A_N_016,risk_judgment,10.71.249.201,C2,malicious,0.927,1,1,2026-06-28T09:45:21+08:00
C_01063,1063,M_01063,T_0107,risk,G_T_0107_risk_malicious,A_N_016,A_N_015,verification,10.71.249.201,C2,malicious,0.904,1,1,2026-06-28T09:45:22+08:00
C_01064,1064,M_01064,T_0107,action,G_T_0107_action_malicious,A_N_015,A_N_016,action_recommendation,10.71.249.201,block_ip,malicious,0.851,1,1,2026-06-28T09:45:22+08:00
C_01065,1065,M_01065,T_0107,risk,G_T_0107_risk_benign,A_POISON_004,A_N_016,risk_judgment,10.71.249.201,benign_service,benign,0.825,1,1,2026-06-28T09:45:22+08:00
C_01066,1066,M_01066,T_0107,risk,G_T_0107_risk_benign,A_POISON_001,A_N_015,risk_judgment,10.71.249.201,benign_service,benign,0.843,1,1,2026-06-28T09:45:22+08:00
C_01067,1067,M_01067,T_0107,risk,G_T_0107_risk_benign,A_BYZ_007,A_N_016,risk_judgment,10.71.249.201,benign_service,benign,0.908,1,1,2026-06-28T09:45:22+08:00
C_01068,1068,M_01068,T_0107,action,G_T_0107_action_benign,A_BYZ_002,A_N_016,action_recommendation,10.71.249.201,do_not_block,benign,0.902,0,1,2026-06-28T09:45:22+08:00
C_01069,1069,M_01069,T_0107,risk,G_T_0107_risk_benign,A_COMM_004,A_N_016,risk_judgment,10.71.249.201,benign_service,benign,0.811,1,1,2026-06-28T09:45:22+08:00
C_01070,1070,M_01070,T_0107,risk,G_T_0107_risk_benign,A_WATCH_004,A_N_016,risk_judgment,10.71.249.201,benign_service,benign,0.686,1,1,2026-06-28T09:45:22+08:00
C_01071,1071,M_01071,T_0108,risk,G_T_0108_risk_benign,A_N_001,A_N_022,risk_judgment,10.74.6.214,benign_service,benign,0.822,1,1,2026-06-28T09:45:22+08:00
C_01072,1072,M_01072,T_0108,risk,G_T_0108_risk_benign,A_N_002,A_N_022,risk_judgment,10.74.6.214,benign_service,benign,0.871,1,1,2026-06-28T09:45:23+08:00
C_01073,1073,M_01073,T_0108,risk,G_T_0108_risk_benign,A_N_022,A_N_021,verification,10.74.6.214,benign_service,benign,0.878,1,1,2026-06-28T09:45:23+08:00
C_01074,1074,M_01074,T_0108,action,G_T_0108_action_benign,A_N_021,A_N_022,action_recommendation,10.74.6.214,do_not_block,benign,0.848,1,1,2026-06-28T09:45:23+08:00
C_01075,1075,M_01075,T_0108,risk,G_T_0108_risk_malicious,A_POISON_001,A_N_022,risk_judgment,10.74.6.214,C2,malicious,0.861,1,1,2026-06-28T09:45:23+08:00
C_01076,1076,M_01076,T_0108,risk,G_T_0108_risk_malicious,A_POISON_002,A_N_021,risk_judgment,10.74.6.214,C2,malicious,0.887,1,1,2026-06-28T09:45:23+08:00
C_01077,1077,M_01077,T_0108,risk,G_T_0108_risk_malicious,A_BYZ_001,A_N_022,risk_judgment,10.74.6.214,C2,malicious,0.913,0,1,2026-06-28T09:45:23+08:00
C_01078,1078,M_01078,T_0108,action,G_T_0108_action_malicious,A_BYZ_004,A_N_022,action_recommendation,10.74.6.214,block_ip,malicious,0.845,1,1,2026-06-28T09:45:24+08:00
C_01079,1079,M_01079,T_0108,risk,G_T_0108_risk_malicious,A_COMM_001,A_N_022,risk_judgment,10.74.6.214,C2,malicious,0.861,0,1,2026-06-28T09:45:24+08:00
C_01080,1080,M_01080,T_0108,risk,G_T_0108_risk_benign,A_WATCH_001,A_N_022,risk_judgment,10.74.6.214,benign_service,benign,0.657,1,1,2026-06-28T09:45:24+08:00
C_01081,1081,M_01081,T_0109,risk,G_T_0109_risk_benign,A_N_007,A_N_028,risk_judgment,10.77.13.227,benign_service,benign,0.949,1,1,2026-06-28T09:45:24+08:00
C_01082,1082,M_01082,T_0109,risk,G_T_0109_risk_benign,A_N_008,A_N_028,risk_judgment,10.77.13.227,benign_service,benign,0.812,1,1,2026-06-28T09:45:24+08:00
C_01083,1083,M_01083,T_0109,risk,G_T_0109_risk_benign,A_N_028,A_N_027,verification,10.77.13.227,benign_service,benign,0.935,1,1,2026-06-28T09:45:24+08:00
C_01084,1084,M_01084,T_0109,action,G_T_0109_action_benign,A_N_027,A_N_028,action_recommendation,10.77.13.227,do_not_block,benign,0.862,1,1,2026-06-28T09:45:24+08:00
C_01085,1085,M_01085,T_0109,risk,G_T_0109_risk_malicious,A_POISON_002,A_N_028,risk_judgment,10.77.13.227,C2,malicious,0.894,1,1,2026-06-28T09:45:24+08:00
C_01086,1086,M_01086,T_0109,risk,G_T_0109_risk_malicious,A_POISON_003,A_N_027,risk_judgment,10.77.13.227,C2,malicious,0.81,1,1,2026-06-28T09:45:24+08:00
C_01087,1087,M_01087,T_0109,risk,G_T_0109_risk_malicious,A_BYZ_003,A_N_028,risk_judgment,10.77.13.227,C2,malicious,0.962,1,1,2026-06-28T09:45:25+08:00
C_01088,1088,M_01088,T_0109,action,G_T_0109_action_malicious,A_BYZ_008,A_N_028,action_recommendation,10.77.13.227,block_ip,malicious,0.853,0,1,2026-06-28T09:45:25+08:00
C_01089,1089,M_01089,T_0109,risk,G_T_0109_risk_malicious,A_COMM_002,A_N_028,risk_judgment,10.77.13.227,C2,malicious,0.798,1,1,2026-06-28T09:45:25+08:00
C_01090,1090,M_01090,T_0109,risk,G_T_0109_risk_malicious,A_WATCH_002,A_N_028,risk_judgment,10.77.13.227,C2,malicious,0.748,1,1,2026-06-28T09:45:25+08:00
C_01091,1091,M_01091,T_0110,risk,G_T_0110_risk_malicious,A_N_013,A_N_004,risk_judgment,10.80.20.240,C2,malicious,0.935,1,1,2026-06-28T09:45:25+08:00
C_01092,1092,M_01092,T_0110,risk,G_T_0110_risk_malicious,A_N_014,A_N_004,risk_judgment,10.80.20.240,C2,malicious,0.888,1,1,2026-06-28T09:45:25+08:00
C_01093,1093,M_01093,T_0110,risk,G_T_0110_risk_malicious,A_N_004,A_N_003,verification,10.80.20.240,C2,malicious,0.88,1,1,2026-06-28T09:45:25+08:00
C_01094,1094,M_01094,T_0110,action,G_T_0110_action_malicious,A_N_003,A_N_004,action_recommendation,10.80.20.240,block_ip,malicious,0.764,1,1,2026-06-28T09:45:25+08:00
C_01095,1095,M_01095,T_0110,risk,G_T_0110_risk_benign,A_POISON_004,A_N_004,risk_judgment,10.80.20.240,benign_service,benign,0.91,1,1,2026-06-28T09:45:25+08:00
C_01096,1096,M_01096,T_0110,risk,G_T_0110_risk_benign,A_POISON_004,A_N_003,risk_judgment,10.80.20.240,benign_service,benign,0.824,1,1,2026-06-28T09:45:26+08:00
C_01097,1097,M_01097,T_0110,risk,G_T_0110_risk_benign,A_BYZ_007,A_N_004,risk_judgment,10.80.20.240,benign_service,benign,0.893,0,1,2026-06-28T09:45:26+08:00
C_01098,1098,M_01098,T_0110,action,G_T_0110_action_benign,A_BYZ_002,A_N_004,action_recommendation,10.80.20.240,do_not_block,benign,0.849,0,1,2026-06-28T09:45:26+08:00
C_01099,1099,M_01099,T_0110,risk,G_T_0110_risk_benign,A_COMM_003,A_N_004,risk_judgment,10.80.20.240,benign_service,benign,0.821,0,1,2026-06-28T09:45:26+08:00
C_01100,1100,M_01100,T_0110,risk,G_T_0110_risk_malicious,A_WATCH_003,A_N_004,risk_judgment,10.80.20.240,C2,malicious,0.677,1,1,2026-06-28T09:45:26+08:00
C_01101,1101,M_01101,T_0111,risk,G_T_0111_risk_benign,A_N_019,A_N_010,risk_judgment,10.83.27.13,benign_service,benign,0.91,1,1,2026-06-28T09:45:26+08:00
C_01102,1102,M_01102,T_0111,risk,G_T_0111_risk_benign,A_N_020,A_N_010,risk_judgment,10.83.27.13,benign_service,benign,0.849,1,1,2026-06-28T09:45:26+08:00
C_01103,1103,M_01103,T_0111,risk,G_T_0111_risk_benign,A_N_010,A_N_009,verification,10.83.27.13,benign_service,benign,0.877,1,1,2026-06-28T09:45:26+08:00
C_01104,1104,M_01104,T_0111,action,G_T_0111_action_benign,A_N_009,A_N_010,action_recommendation,10.83.27.13,do_not_block,benign,0.799,1,1,2026-06-28T09:45:26+08:00
C_01105,1105,M_01105,T_0111,risk,G_T_0111_risk_malicious,A_POISON_001,A_N_010,risk_judgment,10.83.27.13,C2,malicious,0.897,1,1,2026-06-28T09:45:27+08:00
C_01106,1106,M_01106,T_0111,risk,G_T_0111_risk_malicious,A_POISON_005,A_N_009,risk_judgment,10.83.27.13,C2,malicious,0.862,1,1,2026-06-28T09:45:27+08:00
C_01107,1107,M_01107,T_0111,risk,G_T_0111_risk_malicious,A_BYZ_001,A_N_010,risk_judgment,10.83.27.13,C2,malicious,0.893,0,1,2026-06-28T09:45:27+08:00
C_01108,1108,M_01108,T_0111,action,G_T_0111_action_malicious,A_BYZ_004,A_N_010,action_recommendation,10.83.27.13,block_ip,malicious,0.891,0,1,2026-06-28T09:45:27+08:00
C_01109,1109,M_01109,T_0111,risk,G_T_0111_risk_malicious,A_COMM_004,A_N_010,risk_judgment,10.83.27.13,C2,malicious,0.82,1,1,2026-06-28T09:45:27+08:00
C_01110,1110,M_01110,T_0111,risk,G_T_0111_risk_malicious,A_WATCH_004,A_N_010,risk_judgment,10.83.27.13,C2,malicious,0.687,1,1,2026-06-28T09:45:27+08:00
C_01111,1111,M_01111,T_0112,risk,G_T_0112_risk_malicious,A_N_025,A_N_016,risk_judgment,10.86.34.26,C2,malicious,0.839,1,1,2026-06-28T09:45:27+08:00
C_01112,1112,M_01112,T_0112,risk,G_T_0112_risk_malicious,A_N_026,A_N_016,risk_judgment,10.86.34.26,C2,malicious,0.871,1,1,2026-06-28T09:45:27+08:00
C_01113,1113,M_01113,T_0112,risk,G_T_0112_risk_malicious,A_N_016,A_N_015,verification,10.86.34.26,C2,malicious,0.87,1,1,2026-06-28T09:45:27+08:00
C_01114,1114,M_01114,T_0112,action,G_T_0112_action_malicious,A_N_015,A_N_016,action_recommendation,10.86.34.26,block_ip,malicious,0.747,1,1,2026-06-28T09:45:28+08:00
C_01115,1115,M_01115,T_0112,risk,G_T_0112_risk_benign,A_POISON_002,A_N_016,risk_judgment,10.86.34.26,benign_service,benign,0.878,1,1,2026-06-28T09:45:28+08:00
C_01116,1116,M_01116,T_0112,risk,G_T_0112_risk_benign,A_POISON_006,A_N_015,risk_judgment,10.86.34.26,benign_service,benign,0.816,1,1,2026-06-28T09:45:28+08:00
C_01117,1117,M_01117,T_0112,risk,G_T_0112_risk_benign,A_BYZ_003,A_N_016,risk_judgment,10.86.34.26,benign_service,benign,0.882,0,1,2026-06-28T09:45:28+08:00
C_01118,1118,M_01118,T_0112,action,G_T_0112_action_benign,A_BYZ_008,A_N_016,action_recommendation,10.86.34.26,do_not_block,benign,0.943,0,1,2026-06-28T09:45:28+08:00
C_01119,1119,M_01119,T_0112,risk,G_T_0112_risk_benign,A_COMM_001,A_N_016,risk_judgment,10.86.34.26,benign_service,benign,0.826,0,1,2026-06-28T09:45:28+08:00
C_01120,1120,M_01120,T_0112,risk,G_T_0112_risk_malicious,A_WATCH_001,A_N_016,risk_judgment,10.86.34.26,C2,malicious,0.678,1,1,2026-06-28T09:45:28+08:00
C_01121,1121,M_01121,T_0113,risk,G_T_0113_risk_benign,A_N_031,A_N_022,risk_judgment,10.89.41.39,benign_service,benign,0.87,1,1,2026-06-28T09:45:28+08:00
C_01122,1122,M_01122,T_0113,risk,G_T_0113_risk_benign,A_N_032,A_N_022,risk_judgment,10.89.41.39,benign_service,benign,0.904,1,1,2026-06-28T09:45:28+08:00
C_01123,1123,M_01123,T_0113,risk,G_T_0113_risk_benign,A_N_022,A_N_021,verification,10.89.41.39,benign_service,benign,0.924,1,1,2026-06-28T09:45:29+08:00
C_01124,1124,M_01124,T_0113,action,G_T_0113_action_benign,A_N_021,A_N_022,action_recommendation,10.89.41.39,do_not_block,benign,0.871,1,1,2026-06-28T09:45:29+08:00
C_01125,1125,M_01125,T_0113,risk,G_T_0113_risk_malicious,A_POISON_004,A_N_022,risk_judgment,10.89.41.39,C2,malicious,0.868,1,1,2026-06-28T09:45:29+08:00
C_01126,1126,M_01126,T_0113,risk,G_T_0113_risk_malicious,A_POISON_001,A_N_021,risk_judgment,10.89.41.39,C2,malicious,0.847,1,1,2026-06-28T09:45:29+08:00
C_01127,1127,M_01127,T_0113,risk,G_T_0113_risk_malicious,A_BYZ_007,A_N_022,risk_judgment,10.89.41.39,C2,malicious,0.929,1,1,2026-06-28T09:45:29+08:00
C_01128,1128,M_01128,T_0113,action,G_T_0113_action_malicious,A_BYZ_002,A_N_022,action_recommendation,10.89.41.39,block_ip,malicious,0.913,0,1,2026-06-28T09:45:29+08:00
C_01129,1129,M_01129,T_0113,risk,G_T_0113_risk_malicious,A_COMM_002,A_N_022,risk_judgment,10.89.41.39,C2,malicious,0.742,1,1,2026-06-28T09:45:29+08:00
C_01130,1130,M_01130,T_0113,risk,G_T_0113_risk_malicious,A_WATCH_002,A_N_022,risk_judgment,10.89.41.39,C2,malicious,0.646,1,1,2026-06-28T09:45:29+08:00
C_01131,1131,M_01131,T_0114,risk,G_T_0114_risk_benign,A_N_001,A_N_028,risk_judgment,10.92.48.52,benign_service,benign,0.923,1,1,2026-06-28T09:45:29+08:00
C_01132,1132,M_01132,T_0114,risk,G_T_0114_risk_benign,A_N_002,A_N_028,risk_judgment,10.92.48.52,benign_service,benign,0.831,1,1,2026-06-28T09:45:30+08:00
C_01133,1133,M_01133,T_0114,risk,G_T_0114_risk_benign,A_N_028,A_N_027,verification,10.92.48.52,benign_service,benign,0.867,1,1,2026-06-28T09:45:30+08:00
C_01134,1134,M_01134,T_0114,action,G_T_0114_action_benign,A_N_027,A_N_028,action_recommendation,10.92.48.52,do_not_block,benign,0.87,1,1,2026-06-28T09:45:30+08:00
C_01135,1135,M_01135,T_0114,risk,G_T_0114_risk_malicious,A_POISON_001,A_N_028,risk_judgment,10.92.48.52,C2,malicious,0.929,1,1,2026-06-28T09:45:30+08:00
C_01136,1136,M_01136,T_0114,risk,G_T_0114_risk_malicious,A_POISON_002,A_N_027,risk_judgment,10.92.48.52,C2,malicious,0.861,1,1,2026-06-28T09:45:30+08:00
C_01137,1137,M_01137,T_0114,risk,G_T_0114_risk_malicious,A_BYZ_001,A_N_028,risk_judgment,10.92.48.52,C2,malicious,0.891,0,1,2026-06-28T09:45:30+08:00
C_01138,1138,M_01138,T_0114,action,G_T_0114_action_malicious,A_BYZ_004,A_N_028,action_recommendation,10.92.48.52,block_ip,malicious,0.87,1,1,2026-06-28T09:45:31+08:00
C_01139,1139,M_01139,T_0114,risk,G_T_0114_risk_malicious,A_COMM_003,A_N_028,risk_judgment,10.92.48.52,C2,malicious,0.901,0,1,2026-06-28T09:45:31+08:00
C_01140,1140,M_01140,T_0114,risk,G_T_0114_risk_benign,A_WATCH_003,A_N_028,risk_judgment,10.92.48.52,benign_service,benign,0.665,1,1,2026-06-28T09:45:31+08:00
C_01141,1141,M_01141,T_0115,risk,G_T_0115_risk_malicious,A_N_007,A_N_004,risk_judgment,10.95.55.65,C2,malicious,0.877,1,1,2026-06-28T09:45:31+08:00
C_01142,1142,M_01142,T_0115,risk,G_T_0115_risk_malicious,A_N_008,A_N_004,risk_judgment,10.95.55.65,C2,malicious,0.85,1,1,2026-06-28T09:45:31+08:00
C_01143,1143,M_01143,T_0115,risk,G_T_0115_risk_malicious,A_N_004,A_N_003,verification,10.95.55.65,C2,malicious,0.871,1,1,2026-06-28T09:45:31+08:00
C_01144,1144,M_01144,T_0115,action,G_T_0115_action_malicious,A_N_003,A_N_004,action_recommendation,10.95.55.65,block_ip,malicious,0.79,1,1,2026-06-28T09:45:31+08:00
C_01145,1145,M_01145,T_0115,risk,G_T_0115_risk_benign,A_POISON_002,A_N_004,risk_judgment,10.95.55.65,benign_service,benign,0.853,1,1,2026-06-28T09:45:31+08:00
C_01146,1146,M_01146,T_0115,risk,G_T_0115_risk_benign,A_POISON_003,A_N_003,risk_judgment,10.95.55.65,benign_service,benign,0.891,1,1,2026-06-28T09:45:31+08:00
C_01147,1147,M_01147,T_0115,risk,G_T_0115_risk_benign,A_BYZ_003,A_N_004,risk_judgment,10.95.55.65,benign_service,benign,0.928,1,1,2026-06-28T09:45:32+08:00
C_01148,1148,M_01148,T_0115,action,G_T_0115_action_benign,A_BYZ_008,A_N_004,action_recommendation,10.95.55.65,do_not_block,benign,0.899,0,1,2026-06-28T09:45:32+08:00
C_01149,1149,M_01149,T_0115,risk,G_T_0115_risk_benign,A_COMM_004,A_N_004,risk_judgment,10.95.55.65,benign_service,benign,0.862,1,1,2026-06-28T09:45:32+08:00
C_01150,1150,M_01150,T_0115,risk,G_T_0115_risk_benign,A_WATCH_004,A_N_004,risk_judgment,10.95.55.65,benign_service,benign,0.751,0,1,2026-06-28T09:45:32+08:00
C_01151,1151,M_01151,T_0116,risk,G_T_0116_risk_benign,A_N_013,A_N_010,risk_judgment,10.98.62.78,benign_service,benign,0.843,1,1,2026-06-28T09:45:32+08:00
C_01152,1152,M_01152,T_0116,risk,G_T_0116_risk_benign,A_N_014,A_N_010,risk_judgment,10.98.62.78,benign_service,benign,0.863,1,1,2026-06-28T09:45:32+08:00
C_01153,1153,M_01153,T_0116,risk,G_T_0116_risk_benign,A_N_010,A_N_009,verification,10.98.62.78,benign_service,benign,0.879,1,1,2026-06-28T09:45:32+08:00
C_01154,1154,M_01154,T_0116,action,G_T_0116_action_benign,A_N_009,A_N_010,action_recommendation,10.98.62.78,do_not_block,benign,0.865,1,1,2026-06-28T09:45:32+08:00
C_01155,1155,M_01155,T_0116,risk,G_T_0116_risk_malicious,A_POISON_004,A_N_010,risk_judgment,10.98.62.78,C2,malicious,0.902,1,1,2026-06-28T09:45:32+08:00
C_01156,1156,M_01156,T_0116,risk,G_T_0116_risk_malicious,A_POISON_004,A_N_009,risk_judgment,10.98.62.78,C2,malicious,0.81,1,1,2026-06-28T09:45:33+08:00
C_01157,1157,M_01157,T_0116,risk,G_T_0116_risk_malicious,A_BYZ_007,A_N_010,risk_judgment,10.98.62.78,C2,malicious,0.921,0,1,2026-06-28T09:45:33+08:00
C_01158,1158,M_01158,T_0116,action,G_T_0116_action_malicious,A_BYZ_002,A_N_010,action_recommendation,10.98.62.78,block_ip,malicious,0.868,1,1,2026-06-28T09:45:33+08:00
C_01159,1159,M_01159,T_0116,risk,G_T_0116_risk_malicious,A_COMM_001,A_N_010,risk_judgment,10.98.62.78,C2,malicious,0.794,0,1,2026-06-28T09:45:33+08:00
C_01160,1160,M_01160,T_0116,risk,G_T_0116_risk_benign,A_WATCH_001,A_N_010,risk_judgment,10.98.62.78,benign_service,benign,0.753,0,1,2026-06-28T09:45:33+08:00
C_01161,1161,M_01161,T_0117,risk,G_T_0117_risk_malicious,A_N_019,A_N_016,risk_judgment,10.101.69.91,C2,malicious,0.87,1,1,2026-06-28T09:45:33+08:00
C_01162,1162,M_01162,T_0117,risk,G_T_0117_risk_malicious,A_N_020,A_N_016,risk_judgment,10.101.69.91,C2,malicious,0.807,1,1,2026-06-28T09:45:33+08:00
C_01163,1163,M_01163,T_0117,risk,G_T_0117_risk_malicious,A_N_016,A_N_015,verification,10.101.69.91,C2,malicious,0.907,1,1,2026-06-28T09:45:33+08:00
C_01164,1164,M_01164,T_0117,action,G_T_0117_action_malicious,A_N_015,A_N_016,action_recommendation,10.101.69.91,block_ip,malicious,0.814,1,1,2026-06-28T09:45:33+08:00
C_01165,1165,M_01165,T_0117,risk,G_T_0117_risk_benign,A_POISON_001,A_N_016,risk_judgment,10.101.69.91,benign_service,benign,0.832,1,1,2026-06-28T09:45:34+08:00
C_01166,1166,M_01166,T_0117,risk,G_T_0117_risk_benign,A_POISON_005,A_N_015,risk_judgment,10.101.69.91,benign_service,benign,0.808,1,1,2026-06-28T09:45:34+08:00
C_01167,1167,M_01167,T_0117,risk,G_T_0117_risk_benign,A_BYZ_001,A_N_016,risk_judgment,10.101.69.91,benign_service,benign,0.905,0,1,2026-06-28T09:45:34+08:00
C_01168,1168,M_01168,T_0117,action,G_T_0117_action_benign,A_BYZ_004,A_N_016,action_recommendation,10.101.69.91,do_not_block,benign,0.851,0,1,2026-06-28T09:45:34+08:00
C_01169,1169,M_01169,T_0117,risk,G_T_0117_risk_benign,A_COMM_002,A_N_016,risk_judgment,10.101.69.91,benign_service,benign,0.806,1,1,2026-06-28T09:45:34+08:00
C_01170,1170,M_01170,T_0117,risk,G_T_0117_risk_benign,A_WATCH_002,A_N_016,risk_judgment,10.101.69.91,benign_service,benign,0.729,1,1,2026-06-28T09:45:34+08:00
C_01171,1171,M_01171,T_0118,risk,G_T_0118_risk_benign,A_N_025,A_N_022,risk_judgment,10.104.76.104,benign_service,benign,0.884,1,1,2026-06-28T09:45:34+08:00
C_01172,1172,M_01172,T_0118,risk,G_T_0118_risk_benign,A_N_026,A_N_022,risk_judgment,10.104.76.104,benign_service,benign,0.886,1,1,2026-06-28T09:45:34+08:00
C_01173,1173,M_01173,T_0118,risk,G_T_0118_risk_benign,A_N_022,A_N_021,verification,10.104.76.104,benign_service,benign,0.881,1,1,2026-06-28T09:45:34+08:00
C_01174,1174,M_01174,T_0118,action,G_T_0118_action_benign,A_N_021,A_N_022,action_recommendation,10.104.76.104,do_not_block,benign,0.862,1,1,2026-06-28T09:45:35+08:00
C_01175,1175,M_01175,T_0118,risk,G_T_0118_risk_malicious,A_POISON_002,A_N_022,risk_judgment,10.104.76.104,C2,malicious,0.827,1,1,2026-06-28T09:45:35+08:00
C_01176,1176,M_01176,T_0118,risk,G_T_0118_risk_malicious,A_POISON_006,A_N_021,risk_judgment,10.104.76.104,C2,malicious,0.878,1,1,2026-06-28T09:45:35+08:00
C_01177,1177,M_01177,T_0118,risk,G_T_0118_risk_malicious,A_BYZ_003,A_N_022,risk_judgment,10.104.76.104,C2,malicious,0.928,0,1,2026-06-28T09:45:35+08:00
C_01178,1178,M_01178,T_0118,action,G_T_0118_action_malicious,A_BYZ_008,A_N_022,action_recommendation,10.104.76.104,block_ip,malicious,0.912,1,1,2026-06-28T09:45:35+08:00
C_01179,1179,M_01179,T_0118,risk,G_T_0118_risk_malicious,A_COMM_003,A_N_022,risk_judgment,10.104.76.104,C2,malicious,0.766,0,1,2026-06-28T09:45:35+08:00
C_01180,1180,M_01180,T_0118,risk,G_T_0118_risk_benign,A_WATCH_003,A_N_022,risk_judgment,10.104.76.104,benign_service,benign,0.719,1,1,2026-06-28T09:45:35+08:00
C_01181,1181,M_01181,T_0119,risk,G_T_0119_risk_benign,A_N_031,A_N_028,risk_judgment,10.107.83.117,benign_service,benign,0.877,1,1,2026-06-28T09:45:35+08:00
C_01182,1182,M_01182,T_0119,risk,G_T_0119_risk_benign,A_N_032,A_N_028,risk_judgment,10.107.83.117,benign_service,benign,0.928,1,1,2026-06-28T09:45:35+08:00
C_01183,1183,M_01183,T_0119,risk,G_T_0119_risk_benign,A_N_028,A_N_027,verification,10.107.83.117,benign_service,benign,0.869,1,1,2026-06-28T09:45:36+08:00
C_01184,1184,M_01184,T_0119,action,G_T_0119_action_benign,A_N_027,A_N_028,action_recommendation,10.107.83.117,do_not_block,benign,0.774,1,1,2026-06-28T09:45:36+08:00
C_01185,1185,M_01185,T_0119,risk,G_T_0119_risk_malicious,A_POISON_004,A_N_028,risk_judgment,10.107.83.117,C2,malicious,0.921,1,1,2026-06-28T09:45:36+08:00
C_01186,1186,M_01186,T_0119,risk,G_T_0119_risk_malicious,A_POISON_001,A_N_027,risk_judgment,10.107.83.117,C2,malicious,0.789,1,1,2026-06-28T09:45:36+08:00
C_01187,1187,M_01187,T_0119,risk,G_T_0119_risk_malicious,A_BYZ_007,A_N_028,risk_judgment,,C2,malicious,0.977,0,1,2026-06-28T09:45:36+08:00
C_01188,1188,M_01188,T_0119,action,G_T_0119_action_malicious,A_BYZ_002,A_N_028,action_recommendation,10.107.83.117,block_ip,malicious,0.951,0,1,2026-06-28T09:45:36+08:00
C_01189,1189,M_01189,T_0119,risk,G_T_0119_risk_malicious,A_COMM_004,A_N_028,risk_judgment,10.107.83.117,C2,malicious,0.839,1,1,2026-06-28T09:45:36+08:00
C_01190,1190,M_01190,T_0119,risk,G_T_0119_risk_malicious,A_WATCH_004,A_N_028,risk_judgment,10.107.83.117,C2,malicious,0.738,1,1,2026-06-28T09:45:36+08:00
C_01191,1191,M_01191,T_0120,risk,G_T_0120_risk_malicious,A_N_001,A_N_004,risk_judgment,10.110.90.130,C2,malicious,0.917,1,1,2026-06-28T09:45:36+08:00
C_01192,1192,M_01192,T_0120,risk,G_T_0120_risk_malicious,A_N_002,A_N_004,risk_judgment,10.110.90.130,C2,malicious,0.874,1,1,2026-06-28T09:45:37+08:00
C_01193,1193,M_01193,T_0120,risk,G_T_0120_risk_malicious,A_N_004,A_N_003,verification,10.110.90.130,C2,malicious,0.926,1,1,2026-06-28T09:45:37+08:00
C_01194,1194,M_01194,T_0120,action,G_T_0120_action_malicious,A_N_003,A_N_004,action_recommendation,10.110.90.130,block_ip,malicious,0.784,1,1,2026-06-28T09:45:37+08:00
C_01195,1195,M_01195,T_0120,risk,G_T_0120_risk_benign,A_POISON_001,A_N_004,risk_judgment,10.110.90.130,benign_service,benign,0.922,1,1,2026-06-28T09:45:37+08:00
C_01196,1196,M_01196,T_0120,risk,G_T_0120_risk_benign,A_POISON_002,A_N_003,risk_judgment,10.110.90.130,benign_service,benign,0.791,1,1,2026-06-28T09:45:37+08:00
C_01197,1197,M_01197,T_0120,risk,G_T_0120_risk_benign,A_BYZ_001,A_N_004,risk_judgment,10.110.90.130,benign_service,benign,0.938,0,1,2026-06-28T09:45:37+08:00
C_01198,1198,M_01198,T_0120,action,G_T_0120_action_benign,A_BYZ_004,A_N_004,action_recommendation,10.110.90.130,do_not_block,benign,0.867,0,1,2026-06-28T09:45:38+08:00
C_01199,1199,M_01199,T_0120,risk,G_T_0120_risk_benign,A_COMM_001,A_N_004,risk_judgment,10.110.90.130,benign_service,benign,0.775,0,1,2026-06-28T09:45:38+08:00
